g,Energy
0.9,1.036090253406,0.79695473251029,0.79695473251029,0.79695473251029,0.79695473251029,0.79695473251029,0.4895285359174,0.4895285359174,0.4895285359174,0.42404460452531,0.42404460452531,0.42404460452531,0.11218816696911,0.11218816696911,0.11218816696911,-0.38250978266608
0.95,1.3037745046673,1.0663111726685,1.0663111726685,1.0663111726685,1.0663111726685,1.0663111726685,0.69007385880906,0.69007385880906,0.69007385880906,0.60205576109554,0.60205576109554,0.60205576109554,0.28733393089467,0.28733393089467,0.28733393089467,-0.30140682379148
1,1.5657414540893,1.3333333333333,1.3333333333333,1.3333333333333,1.3333333333333,1.3333333333333,0.87683762341067,0.87683762341067,0.87683762341067,0.76568256088572,0.76568256088571,0.76568256088571,0.45405550811842,0.45405550811842,0.45405550811842,-0.23766865564999
1.05,1.8251875481521,1.600313681028,1.600313681028,1.600313681028,1.600313681028,1.600313681028,1.0516521445627,1.0516521445627,1.0516521445627,0.91896649026386,0.91896649026386,0.91896649026386,0.61493411849194,0.61493411849194,0.61493411849194,-0.18776446513213
1.1,2.084750741135,1.8690358126722,1.8690358126722,1.8690358126722,1.8690358126722,1.8690358126722,1.2163110331955,1.2163110331955,1.2163110331955,1.0654229864744,1.0654229864744,1.0654229864744,0.77200213246239,0.77200213246239,0.77200213246239,-0.14877305433991
1.15,2.3465442126909,2.1409042218021,2.1409042218021,2.1409042218021,2.1409042218021,2.1409042218021,1.3727130075096,1.3727130075096,1.3727130075096,1.2078930403512,1.2078930403512,1.2078930403512,0.92686881881859,0.92686881881859,0.92686881881858,-0.1183225432147
1.2,2.6122224942867,2.417037037037,2.417037037037,2.417037037037,2.417037037037,2.417037037037,1.5228601062841,1.5228601062841,1.522860106284,1.3485674978837,1.3485674978837,1.3485674978837,1.080814988179,1.080814988179,1.080814988179,-0.094519021275467
1.25,2.8830631776879,2.6983333333333,2.6983333333333,2.6983333333333,2.6983333333333,2.6983333333333,1.6687572511394,1.6687572511394,1.6687572511394,1.4890959224146,1.4890959224146,1.4890959224146,1.2348650387503,1.2348650387503,1.2348650387503,-0.075870803450362
1.3,3.1600470515421,2.9855226824458,2.9855226824458,2.9855226824458,2.9855226824458,2.9855226824458,1.8122844559388,1.8122844559388,1.8122844559388,1.630709636087,1.630709636087,1.630709636087,1.3898422305111,1.3898422305111,1.3898422305111,-0.061215181296474
1.35,3.4439272582353,3.2792021033379,3.2792021033379,3.2792021033379,3.2792021033379,3.2792021033379,1.9550983998697,1.9550983998697,1.9550983998697,1.7743277437892,1.7743277437892,1.7743277437892,1.5464113578863,1.5464113578863,1.5464113578863,-0.049652442133711
