g,N,E0,E1,gap,xi_gap,xi_corr,m_corr,i0,comp_i,comp_j,r,corr,abs_corr,log_abs_corr,rMin,rMax
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,8,0.00017690239256899,0.00017690239256899,-8.6399124319098,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,9,7.9660716358649e-05,7.9660716358649e-05,-9.4377339875491,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,10,3.5974713015321e-05,3.5974713015321e-05,-10.232694282559,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,11,1.6275716106104e-05,1.6275716106104e-05,-11.025836370463,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,12,7.3719546076844e-06,7.3719546076844e-06,-11.817827675571,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,13,3.3414944340491e-06,3.3414944340491e-06,-12.609092415701,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,14,1.515296946942e-06,1.515296946942e-06,-13.399899133627,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,15,6.8735331035491e-07,6.8735331035491e-07,-14.190417396928,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,16,3.118467027175e-07,3.118467027175e-07,-14.980754107327,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,17,1.4149851811782e-07,1.4149851811782e-07,-15.770976592584,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,18,6.4208693043051e-08,6.4208693043051e-08,-16.561127229762,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,19,2.9137708376713e-08,2.9137708376713e-08,-17.351232681114,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,20,1.3222978604098e-08,1.3222978604098e-08,-18.141309717455,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,21,6.0008249460174e-09,6.0008249460174e-09,-18.931368886166,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,22,2.7233126273888e-09,2.7233126273888e-09,-19.721416819934,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,23,1.2359107496993e-09,1.2359107496993e-09,-20.511457689499,1,24
0.95,50,-4.5459125776869,nan,nan,nan,1.2500956374589,0.79993879670899,12,2,2,24,5.6089122873739e-10,5.6089122873739e-10,-21.301494117373,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,1,0.056026384126655,0.056026384126655,-2.8819325540822,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,2,0.019544426782135,0.019544426782135,-3.935065108275,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,3,0.0069092637470518,0.0069092637470518,-4.9748921957864,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,4,0.0025077708004495,0.0025077708004495,-5.9883610477681,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,5,0.0009295257123084,0.0009295257123084,-6.9808360886696,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,6,0.00034961296581246,0.00034961296581246,-7.9586838273064,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,7,0.00013275167320279,0.00013275167320279,-8.9270302937575,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,8,5.0707956233822e-05,5.0707956233822e-05,-9.8894277319902,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,9,1.9440178576156e-05,1.9440178576156e-05,-10.848168572958,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,10,7.4694952129807e-06,7.4694952129807e-06,-11.80468313634,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,11,2.8738751219626e-06,2.8738751219626e-06,-12.759849222204,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,12,1.1066192390782e-06,1.1066192390782e-06,-13.714200920877,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,13,4.2632595166438e-07,4.2632595166438e-07,-14.668061638499,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,14,1.6429098881148e-07,1.6429098881148e-07,-15.621626659351,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,15,6.3323222786575e-08,6.3323222786575e-08,-16.57501370641,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,16,2.4409494164656e-08,2.4409494164656e-08,-17.52829367522,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,17,9.4098461332081e-09,9.4098461332081e-09,-18.481509234895,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,18,3.6276308619615e-09,3.6276308619615e-09,-19.434686056849,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,19,1.3985363903277e-09,1.3985363903277e-09,-20.387839582654,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,20,5.3917598296793e-10,5.3917598296793e-10,-21.340979099296,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,21,2.0786959255954e-10,2.0786959255954e-10,-22.294110191696,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,22,8.0140784755016e-11,8.0140784755016e-11,-23.247236218467,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,23,3.0897087283236e-11,3.0897087283236e-11,-24.200359199146,1,24
1,50,-3.5354739476851,nan,nan,nan,1.0396726021415,0.96184125458359,12,2,2,24,1.1911934156216e-11,1.1911934156216e-11,-25.153480348079,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,1,0.049314026150164,0.049314026150164,-3.0095467323092,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,2,0.014499324287844,0.014499324287844,-4.2336532314798,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,3,0.0043578372866632,0.0043578372866632,-5.4357793798563,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,4,0.0013491379474472,0.0013491379474472,-6.608289447943,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,5,0.000426879809073,0.000426879809073,-7.7590080619387,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,6,0.00013702523318385,0.00013702523318385,-8.8953454652722,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,7,4.4379345621839e-05,4.4379345621839e-05,-10.022736385457,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,8,1.4451240528249e-05,1.4451240528249e-05,-11.144730297385,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,9,4.7208661458485e-06,4.7208661458485e-06,-12.263518269726,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,10,1.5451077737567e-06,1.5451077737567e-06,-13.380416893571,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,11,5.062643697849e-07,5.062643697849e-07,-14.496206834168,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,12,1.6598842833301e-07,1.6598842833301e-07,-15.611347759857,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,13,5.4443123497625e-08,5.4443123497625e-08,-16.726109285761,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,14,1.7860947651929e-08,1.7860947651929e-08,-17.840649202887,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,15,5.8603310665069e-09,5.8603310665069e-09,-18.955059738962,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,16,1.922970406067e-09,1.922970406067e-09,-20.069394759919,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,17,6.3101864054029e-10,6.3101864054029e-10,-21.183685712555,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,18,2.070727467834e-10,2.070727467834e-10,-22.297950950665,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,19,6.7953247443234e-11,6.7953247443234e-11,-23.412201184814,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,20,2.2299816533372e-11,2.2299816533372e-11,-24.526442664699,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,21,7.3180366811119e-12,7.3180366811119e-12,-25.640679036894,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,22,2.4015363704571e-12,2.4015363704571e-12,-26.754912429029,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,23,7.8810577449154e-13,7.8810577449154e-13,-27.869144082473,1,24
1.05,50,-2.7606714559147,nan,nan,nan,0.89091050920204,1.1224471926992,12,2,2,24,2.5863082878973e-13,2.5863082878973e-13,-28.983374721488,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,1,0.043255132923187,0.043255132923187,-3.1406393723413,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,2,0.010736797560999,0.010736797560999,-4.5340784130435,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,3,0.0027476914007825,0.0027476914007825,-5.8969942104978,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,4,0.00072638998426195,0.00072638998426195,-7.2274235189579,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,5,0.00019648323869441,0.00019648323869441,-8.5349334295582,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,6,5.3949276842704e-05,5.3949276842704e-05,-9.827466270563,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,7,1.4951853285203e-05,1.4951853285203e-05,-11.110675300245,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,8,4.1673285138848e-06,4.1673285138848e-06,-12.388235371606,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,9,1.1654280347318e-06,1.1654280347318e-06,-13.662422126639,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,10,3.2657367326476e-07,3.2657367326476e-07,-14.934610268156,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,11,9.1619701684778e-08,9.1619701684778e-08,-16.205619504499,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,12,2.5721589953007e-08,2.5721589953007e-08,-17.475935121719,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,13,7.2240994889572e-09,7.2240994889572e-09,-18.745843248923,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,14,2.0294273214695e-09,2.0294273214695e-09,-20.015512191343,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,15,5.7019608161164e-10,5.7019608161164e-10,-21.285040811428,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,16,1.6021777483307e-10,1.6021777483307e-10,-22.554487133435,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,17,4.5021309371393e-11,4.5021309371393e-11,-23.823885196657,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,18,1.2651378120767e-11,1.2651378120767e-11,-25.093254964336,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,19,3.5552058766605e-12,3.5552058766605e-12,-26.362608142491,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,20,9.9906995396574e-13,9.9906995396574e-13,-27.631951594724,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,21,2.807563046271e-13,2.807563046271e-13,-28.90128934517,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,22,7.88977446178e-14,7.88977446178e-14,-30.170623752793,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,23,2.2171777458213e-14,2.2171777458213e-14,-31.439956200468,1,24
1.1,50,-2.1659885623488,nan,nan,nan,0.78199723993729,1.2787768919494,12,2,2,24,6.2307013054383e-15,6.2307013054383e-15,-32.709287499356,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,1,0.037865139399675,0.037865139399675,-3.2737243949316,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,2,0.0079588508430535,0.0079588508430535,-4.8334706559983,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,3,0.0017389007830904,0.0017389007830904,-6.3545020992397,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,4,0.00039341877853887,0.00039341877853887,-7.8406359191911,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,5,9.1151644867823e-05,9.1151644867823e-05,-9.3029860112775,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,6,2.144707535142e-05,2.144707535142e-05,-10.74992226914,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,7,5.0949694351106e-06,5.0949694351106e-06,-12.187256890305,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,8,1.2174473468132e-06,1.2174473468132e-06,-13.618754229896,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,9,2.919300762226e-07,2.919300762226e-07,-15.046751528346,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,10,7.014743272367e-08,7.014743272367e-08,-16.472666628022,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,11,1.6876417084973e-08,1.6876417084973e-08,-17.897348628308,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,12,4.0631702775318e-09,4.0631702775318e-09,-19.321302311508,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,13,9.7867011233186e-10,9.7867011233186e-10,-20.744826494093,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,14,2.3578573488261e-10,2.3578573488261e-10,-22.168097626336,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,15,5.6815056341012e-11,5.6815056341012e-11,-23.591219748902,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,16,1.3691387174872e-11,1.3691387174872e-11,-25.014254154159,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,17,3.2995436893628e-12,3.2995436893628e-12,-26.437236932968,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,18,7.9519475879449e-13,7.9519475879449e-13,-27.860189330643,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,19,1.9164650295637e-13,1.9164650295637e-13,-29.283123850282,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,20,4.6188393571895e-14,4.6188393571895e-14,-30.706047849772,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,21,1.1131854086625e-14,1.1131854086625e-14,-32.128965658895,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,22,2.6828953590567e-15,2.6828953590567e-15,-33.551879825697,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,23,6.4660773295528e-16,6.4660773295528e-16,-34.974791849262,1,24
1.15,50,-1.7085322904497,nan,nan,nan,0.69708031871343,1.4345549187871,12,2,2,24,1.5583987881362e-16,1.5583987881362e-16,-36.397702611632,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,1,0.033122207457645,0.033122207457645,-3.4075513013949,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,2,0.0059183474399449,0.0059183474399449,-5.1296980177134,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,3,0.0011077569676634,0.0011077569676634,-6.8054180579803,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,4,0.00021242932186724,0.00021242932186724,-8.4569012279021,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,5,4.1066111531076e-05,4.1066111531076e-05,-10.100327313536,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,6,7.9589744841375e-06,7.9589744841375e-06,-11.741210400059,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,7,1.5437452321366e-06,1.5437452321366e-06,-13.381299125069,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,8,2.995033120097e-07,2.995033120097e-07,-15.021140360989,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,9,5.8111366989505e-08,5.8111366989505e-08,-16.660904546966,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,10,1.1275374347327e-08,1.1275374347327e-08,-18.300644750572,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,11,2.187782222554e-09,2.187782222554e-09,-19.940377489994,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,12,4.2450051102796e-10,4.2450051102796e-10,-21.580107906343,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,13,8.2366888391085e-11,8.2366888391085e-11,-23.219837599686,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,14,1.5981855506829e-11,1.5981855506829e-11,-24.859567068011,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,15,3.101000029477e-12,3.101000029477e-12,-26.499296466305,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,16,6.0169492761987e-13,6.0169492761987e-13,-28.139025842802,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,17,1.1674839888374e-13,1.1674839888374e-13,-29.778755212514,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,18,2.2652989156141e-14,2.2652989156141e-14,-31.418484580116,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,19,4.3954171787558e-15,4.3954171787558e-15,-33.05821394706,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,20,8.5285398964542e-16,8.5285398964542e-16,-34.697943313802,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,21,1.6548143170959e-16,1.6548143170959e-16,-36.337672680478,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,22,3.2108783653127e-17,3.2108783653127e-17,-37.977402047134,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,23,6.2301490689145e-18,6.2301490689145e-18,-39.617131413785,1,24
1.2,50,-1.3554608492857,nan,nan,nan,0.60855365833052,1.6432404707637,12,2,2,24,1.2088516911862e-18,1.2088516911862e-18,-41.256860780433,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,1,0.028981037899878,0.028981037899878,-3.5411135283804,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,2,0.0044216459313063,0.0044216459313063,-5.4212432695613,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,3,0.00071128806702453,0.00071128806702453,-7.2484330526561,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,4,0.00011742079186284,0.00011742079186284,-9.0497465635012,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,5,1.9551108822554e-05,1.9551108822554e-05,-10.842478555875,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,6,3.2642154127043e-06,3.2642154127043e-06,-12.632491126501,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,7,5.4545243568824e-07,5.4545243568824e-07,-14.421650229447,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,8,9.1169795921854e-08,9.1169795921854e-08,-16.210542179787,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,9,1.5239873742664e-08,1.5239873742664e-08,-17.999350571324,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,10,2.5475522670591e-09,2.5475522670591e-09,-19.788132834042,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,11,4.2586150553009e-10,4.2586150553009e-10,-21.576906926907,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,12,7.1189308855111e-11,7.1189308855111e-11,-23.365678465315,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,13,1.1900398785041e-11,1.1900398785041e-11,-25.154449205025,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,14,1.989337007005e-12,1.989337007005e-12,-26.943219695012,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,15,3.3254869083944e-13,3.3254869083944e-13,-28.731990106921,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,16,5.559069885588e-14,5.559069885588e-14,-30.520760494413,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,17,9.2928521686942e-15,9.2928521686942e-15,-32.309530874275,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,18,1.5534451520235e-15,1.5534451520235e-15,-34.098301251751,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,19,2.5968258165992e-16,2.5968258165992e-16,-35.887071628479,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,20,4.3409993037357e-17,4.3409993037357e-17,-37.675842004974,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,21,7.2566572759324e-18,7.2566572759324e-18,-39.464612381399,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,22,1.2130634247369e-18,1.2130634247369e-18,-41.253382757798,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,23,2.027824680822e-19,2.027824680822e-19,-43.042153134194,1,24
1.25,50,-1.0818023303503,nan,nan,nan,0.55756345599356,1.7935178305724,12,2,2,24,3.3898251751081e-20,3.3898251751081e-20,-44.830923510583,1,24
